time,temperature,voltage
10133.779264214047,35.0,1.8502918169979803
10234.113712374581,35.0,1.8502918169979803
10334.448160535117,35.0,1.8502918169979803
10434.782608695652,35.0,1.8502918169979803
10535.117056856187,35.0,1.8502918169979803
10635.451505016723,35.0,1.8502918169979803
10735.785953177257,35.0,1.8502918169979803
10836.120401337792,35.0,1.8502918169979803
10936.454849498328,35.0,1.8502918169979803
11036.789297658863,35.0,1.8502918169979803
11137.123745819397,35.0,1.8502918169979803
11237.458193979934,35.0,1.8502918169979803
11337.792642140468,35.0,1.8502918169979803
11438.127090301003,35.0,1.8502918169979803
11538.461538461539,35.0,1.8502918169979803
11638.795986622074,35.0,1.8502918169979803
11739.130434782608,35.0,1.8502918169979803
11839.464882943144,35.0,1.8502918169979803
11939.799331103679,35.0,1.8502918169979803
12040.133779264213,35.0,1.8502918169979803
12140.46822742475,35.0,1.8502918169979803
12240.802675585284,35.0,1.8502918169979803
12341.137123745819,35.0,1.8502918169979803
12441.471571906355,35.0,1.8502918169979803
12541.80602006689,35.0,1.8502918169979803
12642.140468227424,35.0,1.8502918169979803
12742.47491638796,35.0,1.8502918169979803
12842.809364548495,35.0,1.8502918169979803
12943.14381270903,35.0,1.8502918169979803
13043.478260869566,35.0,1.8502918169979803
13143.8127090301,35.0,1.8502918169979803
13244.147157190635,35.0,1.8502918169979803
13344.481605351171,35.0,1.8502918169979803
13444.816053511706,35.0,1.8502918169979803
13545.15050167224,35.0,1.8502918169979803
13645.484949832777,35.0,1.8502918169979803
13745.819397993311,35.0,1.8502918169979803
13846.153846153846,35.0,1.8502918169979803
13946.488294314382,35.0,1.8502918169979803
14046.822742474917,35.0,1.8502918169979803
14147.157190635451,35.0,1.8502918169979803
14247.491638795987,35.0,1.8502918169979803
14347.826086956522,35.0,1.8502918169979803
14448.160535117056,35.0,1.8502918169979803
14548.494983277593,35.0,1.8502918169979803
14648.829431438127,35.0,1.8502918169979803
14749.163879598662,35.0,1.8502918169979803
14849.498327759198,35.0,1.8502918169979803
14949.832775919733,35.0,1.8502918169979803
15050.167224080267,35.0,1.8502918169979803
15150.501672240804,35.0,1.8502918169979803
15250.836120401338,35.0,1.8502918169979803
15351.170568561873,35.0,1.8502918169979803
15451.505016722409,35.0,1.8502918169979803
15551.839464882944,35.0,1.8502918169979803
15652.173913043478,35.0,1.8502918169979803
15752.508361204014,35.0,1.8502918169979803
15852.842809364549,35.0,1.8502918169979803
15953.177257525083,35.0,1.8502918169979803
16053.511705685618,35.0,1.8502918169979803
16153.846153846154,35.0,1.8502918169979803
16254.180602006689,35.0,1.8502918169979803
16354.515050167223,35.0,1.8502918169979803
16454.84949832776,35.0,1.8502918169979803
16555.183946488294,35.0,1.8502918169979803
16655.51839464883,35.0,1.8502918169979803
16755.852842809363,35.0,1.8502918169979803
16856.1872909699,35.0,1.8502918169979803
16956.521739130436,35.0,1.8502918169979803
17056.85618729097,35.0,1.8502918169979803
17157.190635451505,35.0,1.8502918169979803
17257.52508361204,35.0,1.8502918169979803
17357.859531772574,35.0,1.8502918169979803
17458.193979933112,35.0,1.8502918169979803
17558.528428093647,35.0,1.8502918169979803
17658.86287625418,35.0,1.8502918169979803
17759.197324414716,35.0,1.8502918169979803
17859.53177257525,35.0,1.8502918169979803
17959.866220735785,35.0,1.8502918169979803
18060.200668896323,35.0,1.8502918169979803
18160.535117056857,35.0,1.8502918169979803
18260.869565217392,35.0,1.8502918169979803
18361.204013377926,35.0,1.8502918169979803
18461.53846153846,35.0,1.8502918169979803
18561.872909698995,35.0,1.8502918169979803
18662.207357859534,35.0,1.8502918169979803
18762.541806020068,35.0,1.8502918169979803
18862.876254180603,35.0,1.8502918169979803
18963.210702341137,35.0,1.8502918169979803
19063.54515050167,35.0,1.8502918169979803
19163.879598662206,35.0,1.8502918169979803
19264.214046822744,35.0,1.8502918169979803
19364.54849498328,35.0,1.8502918169979803
19464.882943143813,35.0,1.8502918169979803
19565.217391304348,35.0,1.8502918169979803
19665.551839464883,35.0,1.8502918169979803
19765.886287625417,35.0,1.8502918169979803
19866.22073578595,35.0,1.8502918169979803
19966.55518394649,35.0,1.8502918169979803
20066.889632107024,35.0,1.8502918169979803
20167.22408026756,35.0,1.8502918169979803
20267.558528428093,35.0,1.8502918169979803
20367.892976588628,35.0,1.8502918169979803
20468.227424749162,35.0,1.8502918169979803
20568.5618729097,35.0,1.8502918169979803
20668.896321070235,35.0,1.8502918169979803
20769.23076923077,35.0,1.8502918169979803
20869.565217391304,35.0,1.8502918169979803
20969.89966555184,35.0,1.8502918169979803
21070.234113712373,35.0,1.8502918169979803
21170.56856187291,35.0,1.8502918169979803
21270.903010033446,35.0,1.8502918169979803
21371.23745819398,35.0,1.8502918169979803
21471.571906354515,35.0,1.8502918169979803
21571.90635451505,35.0,1.8502918169979803
21672.240802675584,35.0,1.8502918169979803
21772.575250836122,35.0,1.8502918169979803
21872.909698996657,35.0,1.8502918169979803
21973.24414715719,35.0,1.8502918169979803
22073.578595317726,35.0,1.8502918169979803
22173.91304347826,35.0,1.8502918169979803
22274.247491638795,35.0,1.8502918169979803
22374.581939799333,35.0,1.8502918169979803
22474.916387959867,35.0,1.8502918169979803
22575.2508361204,35.0,1.8502918169979803
22675.585284280936,35.0,1.8502918169979803
22775.91973244147,35.0,1.8502918169979803
22876.254180602005,35.0,1.8502918169979803
22976.588628762544,35.0,1.8502918169979803
23076.923076923078,35.0,1.8502918169979803
23177.257525083613,35.0,1.8502918169979803
23277.591973244147,35.0,1.8502918169979803
23377.92642140468,35.0,1.8502918169979803
23478.260869565216,35.0,1.8502918169979803
23578.595317725754,35.0,1.8502918169979803
23678.92976588629,35.0,1.8502918169979803
23779.264214046823,35.0,1.8502918169979803
23879.598662207358,35.0,1.8502918169979803
23979.933110367892,35.0,1.8502918169979803
24080.267558528427,35.0,1.8502918169979803
24180.602006688965,35.0,1.8502918169979803
24280.9364548495,35.0,1.8502918169979803
24381.270903010034,35.0,1.8502918169979803
24481.60535117057,35.0,1.8502918169979803
24581.939799331103,35.0,1.8502918169979803
24682.274247491638,35.0,1.8502918169979803
24782.608695652176,35.0,1.8502918169979803
24882.94314381271,35.0,1.8502918169979803
24983.277591973245,35.0,1.8502918169979803
25083.61204013378,35.0,1.8502918169979803
25183.946488294314,35.0,1.8502918169979803
25284.28093645485,35.0,1.8502918169979803
25384.615384615387,35.0,1.8502918169979803
25484.94983277592,35.0,1.8502918169979803
25585.284280936456,35.0,1.8502918169979803
25685.61872909699,35.0,1.8502918169979803
25785.953177257525,35.0,1.8502918169979803
25886.28762541806,35.0,1.8502918169979803
25986.622073578594,35.0,1.8502918169979803
26086.956521739132,35.0,1.8502918169979803
26187.290969899666,35.0,1.8502918169979803
26287.6254180602,35.0,1.8502918169979803
26387.959866220735,35.0,1.8502918169979803
26488.29431438127,35.0,1.8502918169979803
26588.628762541804,35.0,1.8502918169979803
26688.963210702343,35.0,1.8502918169979803
26789.297658862877,35.0,1.8502918169979803
26889.63210702341,35.0,1.8502918169979803
26989.966555183946,35.0,1.8502918169979803
27090.30100334448,35.0,1.8502918169979803
27190.635451505015,35.0,1.8502918169979803
27290.969899665553,35.0,1.8502918169979803
27391.304347826088,35.0,1.8502918169979803
27491.638795986622,35.0,1.8502918169979803
27591.973244147157,35.0,1.8502918169979803
27692.30769230769,35.0,1.8502918169979803
27792.642140468226,35.0,1.8502918169979803
27892.976588628764,35.0,1.8502918169979803
27993.3110367893,35.0,1.8502918169979803
28093.645484949833,35.0,1.8502918169979803
28193.979933110368,35.0,1.8502918169979803
28294.314381270902,35.0,1.8502918169979803
28394.648829431437,35.0,1.8502918169979803
28494.983277591975,35.0,1.8502918169979803
28595.31772575251,35.0,1.8502918169979803
28695.652173913044,35.0,1.8502918169979803
28795.98662207358,35.0,1.8502918169979803
28896.321070234113,35.0,1.8502918169979803
28996.655518394648,35.0,1.8502918169979803
29096.989966555186,35.0,1.8502918169979803
29197.32441471572,35.0,1.8502918169979803
29297.658862876255,35.0,1.8502918169979803
29397.99331103679,35.0,1.8502918169979803
29498.327759197324,35.0,1.8502918169979803
29598.66220735786,35.0,1.8502918169979803
29698.996655518396,35.0,1.8502918169979803
29799.33110367893,35.0,1.8502918169979803
29899.665551839465,35.0,1.8502918169979803
30000.0,35.0,1.8502918169979803
